stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,0,0,0,0,1.93,1.93,0,0,0,0
14hpf,0,0,0,0,0,0,0,0,0,3.34
16hpf,2.05,2.05,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,2.19,0,0,0,0,0,0
24hpf,4,0,0,2,0,0,0,0,1,1
2dpf,62.56,0,5,20.85,45.04,90.91,11.68,3.34,28.36,51.71
3dpf,136.77,2.3,2.3,8.62,8.62,99.99,2.87,0,3.45,8.62
5dpf,19.12,1.55,13.95,23.26,8.27,84.76,8.27,7.24,17.06,49.1
10dpf,54.6,3.14,7.53,11.92,2.51,30.75,1.88,0,2.51,11.3
