stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0.83,0.83,3.34,0,0.83,10.84
3dpf,1.15,0.57,0.57,0,0,7.47,0,0,7.47
5dpf,1.03,0,0.52,0,1.03,14.47,0.52,0,33.08
10dpf,1.88,0,0,0,2.51,48.32,0,0,13.81
