stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,0,0,0
3dpf,4.6,0.57,0.57,0.57,0,0,1.72
5dpf,0.52,0,2.58,0,0,0.52,2.58
10dpf,5.02,6.28,3.14,0,1.88,0,3.77
