stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,0,0,0,0
3dpf,184.46,0,0,0.57,1.72,0,0,1.15
5dpf,10.34,1.55,1.03,1.55,13.44,1.03,0.52,3.1
10dpf,233.44,1.26,2.51,0.63,5.02,0,3.14,1.26
