stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,0
3dpf,6.9,0,0,0,4.6,0,1.15,0
5dpf,1.55,0.52,0.52,1.55,5.17,0.52,0.52,1.55
10dpf,0,0,0,0,3.14,0,0,0.63
