stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0,0
24hpf,1,0,0,1,0,0,0,0,0
2dpf,14.18,0,1.67,6.67,5.84,3.34,0.83,2.5,3.34
3dpf,82.75,0,0.57,0.57,12.07,1.72,0,1.15,1.15
5dpf,3.1,1.03,1.03,1.03,11.37,3.1,1.55,1.03,3.62
10dpf,8.16,1.88,0.63,0.63,2.51,0,0,0,0
