stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,3.34,0,0,0.83,0
3dpf,2.87,1.15,0.57,0,10.92,0,0,0.57,0.57
5dpf,0.52,0,4.65,0,6.72,0,4.13,1.03,0.52
10dpf,2.51,0.63,14.43,0.63,1.88,0.63,0,0.63,0
