stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,0,0,0,0,0,0,2.19
2dpf,0,0,0,0.83,0,0,48.38
3dpf,2.87,1.72,0,0,0.57,0,36.78
5dpf,0.52,0,0,0,0,0,44.45
10dpf,0.63,0,0.63,0,0,1.26,43.93
