stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,3.34,0.83,0,0,0,0.83
3dpf,1.15,1.72,0,1.15,0,0.57,0,0
5dpf,1.55,8.79,6.2,8.27,0.52,10.34,2.07,5.69
10dpf,2.51,2.51,6.9,1.88,0,1.26,0,0
