stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,0,0,0
2dpf,0,0,0,0,4.17,0,0.83,0.83
3dpf,4.6,0,0,0.57,10.34,0.57,0,0.57
5dpf,1.03,1.03,1.55,0.52,1.55,0.52,0.52,0.52
10dpf,1.88,1.88,0,0,3.14,0,0,0.63
