stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,2.05,0,0,0,0
19hpf,4.38,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,10.01,0.83,0,0.83,0,0.83,2.5,3.34
3dpf,19.54,1.15,2.87,1.72,0.57,1.72,0,0.57
5dpf,0.52,0,1.03,0.52,0,1.55,0,2.07
10dpf,35.14,1.26,2.51,1.26,0,2.51,0,0.63
