stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,206.46,10.32,30.97,0,72.26,0,0,0,103.23,10.32
12hpf,668.93,25.06,23.13,21.21,117.59,28.92,1.93,17.35,291.09,204.34
14hpf,511.61,6.69,63.53,33.44,113.69,36.78,6.69,20.06,170.54,123.72
16hpf,613.19,20.51,38.97,30.76,164.07,88.19,16.41,30.76,211.23,172.27
19hpf,707.11,2.19,10.95,8.76,72.24,52.54,21.89,8.76,65.68,81
24hpf,719,11,76,25,182,82,63,5,231,126
2dpf,512.12,15.85,38.37,63.39,243.55,422.04,72.56,9.17,117.6,163.48
3dpf,1849.78,37.35,33.9,47.12,36.78,552.81,22.41,0,40.8,89.07
5dpf,255.83,34.11,114.74,133.86,58.92,711.16,64.09,41.35,126.62,542.15
10dpf,649.5,36.4,78.44,70.91,33.26,531.52,21.96,0,69.03,72.79
