stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,10.03
19hpf,0,0,0,0,0,0,0,0,26.27
24hpf,0,0,0,0,0,0,0,0,2
2dpf,0,0,0,0.83,0.83,0,0,0.83,110.1
3dpf,13.22,0,0,0,0.57,8.62,0,1.15,18.39
5dpf,5.17,1.03,2.07,1.55,2.58,19.12,1.03,2.58,39.8
10dpf,0,0,0,0,0,0.63,0,0,5.65
