stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,3.34,5,3.34,4.17,1.67,0.83
3dpf,9.19,0,1.72,0.57,12.07,0,0
5dpf,3.1,1.55,0.52,0,5.17,2.07,3.62
10dpf,3.77,1.26,3.14,0,3.77,0,0
