stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,3.34,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0
3dpf,1.72,7.47,0,0,0.57,0,0
5dpf,0,2.58,1.03,0.52,0,1.55,0
10dpf,0.63,14.43,5.65,0.63,0,1.26,0.63
