stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,2.19,0,0,0,0,0
24hpf,1,0,43,0,0,0,0,0
2dpf,0,0,28.36,0.83,0,0,0,2.5
3dpf,1.15,0,14.37,0,2.87,0,0,0
5dpf,0,0,124.56,0,3.62,0.52,0.52,3.1
10dpf,3.14,1.88,111.7,0.63,3.77,0.63,0,0.63
