stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,5.78,0,0,0,1.93,1.93,0,1.93,0,1.93
14hpf,0,0,0,0,0,0,0,0,0,3.34
16hpf,20.51,2.05,0,2.05,0,0,0,0,0,14.36
19hpf,8.76,0,0,0,0,0,0,0,0,4.38
24hpf,1,2,0,1,2,3,0,0,1,9
2dpf,45.87,1.67,2.5,15.85,42.54,39.2,4.17,2.5,12.51,110.93
3dpf,97.69,6.9,8.62,8.62,7.47,59.19,2.3,0,2.3,16.66
5dpf,44.45,14.47,14.47,18.09,8.27,71.32,4.65,5.17,4.65,65.12
10dpf,26.36,5.65,5.65,3.77,1.26,35.77,1.88,0,2.51,3.14
