stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
2dpf,0.83,0,4.17,0,0,0,2.5,0,3.34
3dpf,0,1.15,0,0,0.57,0.57,0,0,1.72
5dpf,0.52,2.07,9.3,1.55,0,1.55,0.52,0.52,11.37
10dpf,1.26,0.63,3.77,0,0,0.63,0,0,1.88
