stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,32,0,0,0,0,0,0,0,0
2dpf,0,0,0,0,0.83,0,0,0,0
3dpf,36.78,0,0,0,0,4.02,0,0,1.15
5dpf,5.69,2.07,0.52,0.52,0.52,1.03,1.03,1.03,1.03
10dpf,27.61,2.51,0,0,0,2.51,0,0,0.63
