stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
19hpf,0,0,0,0,0,0,2.19,0
24hpf,6,0,0,0,0,0,2,0
2dpf,7.51,0,0,0.83,0.83,4.17,2.5,0.83
3dpf,6.9,0.57,0,0.57,9.19,0.57,0,0
5dpf,4.13,4.65,0,0,2.58,0,0,1.55
10dpf,5.65,3.14,0.63,0,14.43,1.26,0.63,0
