stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,0,2.5,0
3dpf,2.3,0,0,0,0.57,0,0,0
5dpf,8.79,0,0.52,0.52,1.03,1.55,0.52,1.55
10dpf,17.57,0.63,0.63,0,0.63,0,1.26,0
