stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,2,0,0,0,0,0
2dpf,0.83,0,50.04,0,0,0,0,0.83
3dpf,8.05,0.57,38.5,0,0.57,2.3,0,0.57
5dpf,1.03,0,122.49,1.55,0.52,5.69,0.52,3.62
10dpf,8.79,1.26,95.39,0,0,1.26,0,2.51
