stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,0,0
3dpf,26.43,0,0,0,0,0.57
5dpf,0.52,0,0,2.07,0.52,0
10dpf,6.28,0.63,0.63,0.63,0,0
