stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,1.67,0.83,0,0,1.67,0.83,35.87
3dpf,23.56,1.15,0.57,0.57,2.3,0,0.57,17.24
5dpf,5.17,3.62,3.62,0,3.1,1.03,0,29.98
10dpf,9.41,1.88,0,0,1.88,0,0,15.06
