stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0,0.83,0,0,0,20.85
3dpf,4.6,0.57,0,0.57,2.87,0,0,0,5.17
5dpf,6.72,3.62,1.03,0.52,7.75,0.52,0.52,0.52,36.18
10dpf,12.55,0,0,0,1.26,0.63,0,0,8.16
