stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,3.86,0,0,0,0,0,0,0,0
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,12.3,0,0,2.05,0,0,0,4.1,0
19hpf,19.7,0,0,13.14,0,2.19,0,0,0
24hpf,10,0,0,0,0,0,0,0,0
2dpf,37.53,0,0.83,2.5,6.67,6.67,0,0.83,0.83
3dpf,44.25,1.15,0,3.45,0,14.94,0,1.15,0.57
5dpf,36.69,0.52,0.52,8.27,1.03,18.09,0.52,2.07,0.52
10dpf,33.26,1.26,1.26,6.9,0.63,21.34,0,2.51,0
