stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0.83,8.34,16.68,1.67,0,7.51,2.5
3dpf,0.57,0.57,2.3,17.81,0.57,0,0.57,0
5dpf,3.1,0.52,2.07,17.57,0,2.07,3.1,2.58
10dpf,4.39,0.63,1.26,7.53,0,0,0,0.63
