stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,15.32
2dpf,0,0,0,0,0,0,16.68
3dpf,0,0,0.57,0,0,0,5.17
5dpf,0.52,0,0,0.52,0.52,0.52,11.37
10dpf,0,0.63,0,0,0,0,4.39
