stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,30.97,0,0,0,0,10.32
12hpf,59.76,1.93,0,0,9.64,1.93,0,0,90.6,25.06
14hpf,46.81,0,6.69,0,36.78,10.03,0,0,60.19,23.41
16hpf,217.39,6.15,34.86,12.3,65.63,16.41,6.15,0,112.79,61.52
19hpf,94.13,0,4.38,4.38,13.14,2.19,4.38,0,8.76,28.46
24hpf,153,1,27,1,18,16,6,0,45,15
2dpf,146.8,10.84,14.18,14.18,42.54,86.74,19.18,0,45.87,35.87
3dpf,341.91,13.79,8.05,9.19,5.17,79.3,4.02,0,10.92,17.24
5dpf,96.65,4.13,46,21.71,13.95,163.32,15.5,7.75,48.58,147.81
10dpf,175.71,9.41,32.63,37.02,16.94,245.99,10.67,0,57.73,38.91
