stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,278.72,0,10.32,0,41.29,0,0,0,51.61,30.97
12hpf,67.47,0,17.35,7.71,17.35,13.49,0,5.78,106.03,15.42
14hpf,73.56,0,16.72,3.34,10.03,3.34,0,3.34,63.53,6.69
16hpf,104.59,4.1,34.86,6.15,65.63,20.51,6.15,2.05,92.29,43.07
19hpf,78.81,0,8.76,0,13.14,10.95,0,0,15.32,4.38
24hpf,48,3,4,3,14,4,3,0,17,4
2dpf,110.1,5,13.35,7.51,40.04,65.89,9.17,0.83,54.21,24.19
3dpf,253.99,7.47,8.05,6.32,6.9,77.58,6.9,0,18.96,11.49
5dpf,44.96,3.62,14.99,13.95,9.82,176.24,7.75,7.75,42.9,75.46
10dpf,123,11.3,11.92,12.55,8.16,172.57,10.04,0,27.61,13.18
