stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,0,0
3dpf,2.87,0,0,0,0,0
5dpf,1.03,0.52,0.52,2.07,0.52,0.52
10dpf,1.26,0,0,0,0,0
