stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,6.15,0
19hpf,0,0,0,0,0,0,0,32.84,0
24hpf,7,1,2,3,2,0,0,594,1
2dpf,35.87,0,7.51,12.51,20.02,2.5,2.5,90.08,5.84
3dpf,1.72,0,0,0,0.57,0,0,10.34,0
5dpf,0.52,0,0,0,2.58,0,0,16.54,1.03
10dpf,0,0,0.63,0,0.63,0,0,10.67,0
