stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,217.84,26.99,1.93,15.42,79.04,9.64,0,36.63,113.74,100.24
14hpf,200.63,6.69,33.44,30.09,63.53,30.09,3.34,3.34,86.94,110.35
16hpf,65.63,6.15,10.25,10.25,24.61,20.51,2.05,6.15,49.22,30.76
19hpf,2.19,0,0,0,0,0,0,0,0,0
24hpf,121,1,4,4,14,16,9,0,12,12
2dpf,282.75,6.67,10.01,28.36,109.26,236.88,33.36,3.34,93.42,80.07
3dpf,934.37,9.19,15.52,12.64,22.41,261.46,10.92,0,16.09,45.4
5dpf,74.42,10.85,29.98,34.11,19.12,180.37,19.12,6.72,47.55,118.35
10dpf,411.03,16.94,35.77,31.38,19.45,233.44,20.71,0.63,34.51,42.67
