stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,13.35,0,0,3.34,5,0,0.83,3.34
3dpf,167.22,0,0,0,10.92,0,0,0
5dpf,1.03,0.52,1.03,0,4.65,0,3.1,1.55
10dpf,51.46,0.63,0.63,0,10.67,1.26,0.63,0
