stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,0.83,0,0
3dpf,78.15,4.6,8.62,0,5.17,0,0,0
5dpf,29.98,1.03,27.91,1.03,9.82,0.52,1.03,2.07
10dpf,34.51,6.9,20.71,0,0,0,0,0
