stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0.83,0,0,0.83,0,0.83
3dpf,44.25,0,4.6,0.57,1.72,0,1.15,0
5dpf,7.24,0.52,11.89,0.52,5.69,1.03,1.03,12.92
10dpf,61.5,1.26,7.53,0,0.63,0.63,1.88,4.39
