stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,0.83,0,0.83,0,3.34
3dpf,1.15,1.15,0.57,0,0,0.57,0,0,2.3
5dpf,0,0,0.52,0.52,1.03,1.55,1.03,1.03,8.27
10dpf,1.88,0,0.63,0,0,1.26,0,0,6.28
