stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,1.15,0,0,0,0,1.15,0,0,0
5dpf,0,1.03,0.52,0,0.52,4.65,0.52,0.52,1.55
10dpf,1.26,0,1.26,0.63,0,1.88,0,0,0.63
