stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,10.03
16hpf,2.05,0,0,0,0,0,0,0,8.2
19hpf,2.19,0,0,0,0,2.19,0,0,19.7
24hpf,2,0,0,0,0,6,0,28,14
2dpf,15.01,0.83,0,0,3.34,25.02,0,7.51,21.69
3dpf,9.19,0,0.57,1.72,0,48.27,0,8.62,13.22
5dpf,12.92,1.03,0,2.07,0,16.54,0.52,22.22,29.46
10dpf,14.43,0.63,0,5.65,0.63,23.22,0,14.43,8.16
