stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,0,0,0,13.38
16hpf,0,0,0,0,0,0,0,2.05,82.03
19hpf,0,0,0,0,0,0,0,0,45.97
24hpf,0,0,0,0,0,0,0,0,23
2dpf,3.34,0,0.83,0,1.67,0,0,0,115.94
3dpf,6.32,0.57,0.57,0,0,1.15,0,0,52.29
5dpf,0,0,1.55,0.52,1.03,3.1,0.52,1.03,220.17
10dpf,4.39,1.88,1.88,0,0,2.51,0,0.63,55.85
