stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0.83,0.83,0,0,1.67
3dpf,179.29,0,0,0,0,0.57,0.57,1.15
5dpf,6.72,0.52,1.03,1.55,0.52,7.75,1.03,2.07
10dpf,134.92,0.63,0.63,0.63,0,2.51,1.26,0
