stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,20.65,0,30.97,0,0,0,41.29,0
12hpf,86.75,3.86,25.06,0,21.21,0,0,1.93,134.94,46.27
14hpf,36.78,0,6.69,3.34,13.38,0,0,0,56.85,6.69
16hpf,75.88,4.1,4.1,10.25,34.86,18.46,4.1,2.05,125.1,24.61
19hpf,74.43,0,0,0,6.57,2.19,4.38,0,50.35,4.38
24hpf,85,1,1,3,31,5,6,1,52,13
2dpf,181.83,3.34,7.51,23.35,80.91,129.28,15.01,0.83,65.89,39.2
3dpf,422.36,9.19,3.45,9.77,12.07,167.8,9.77,0,25.86,28.73
5dpf,107.5,6.72,22.74,23.77,22.74,341.11,18.09,14.99,75.97,159.18
10dpf,197.67,17.57,16.94,23.22,15.06,300.59,15.06,1.26,51.46,29.49
