stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0.83,1.67,1.67,7.51,1.67,1.67,0
3dpf,45.4,0,0.57,1.15,10.34,0,0.57,1.15
5dpf,3.62,0.52,0.52,0.52,9.82,1.55,1.03,1.03
10dpf,7.53,1.26,1.26,1.26,7.53,0,0.63,0
