stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,72.26,0
12hpf,0,0,0,0,0,0,0,0,67.47,0
14hpf,0,0,0,0,0,0,0,0,274.2,0
16hpf,2.05,0,0,0,0,2.05,0,0,262.5,0
19hpf,4.38,0,0,0,0,0,0,0,133.54,0
24hpf,23,0,0,0,1,1,0,1,184,1
2dpf,34.2,0,2.5,0.83,10.01,68.39,1.67,0,100.09,8.34
3dpf,699.92,0.57,0.57,1.72,1.15,51.14,0,0,23.56,2.3
5dpf,11.37,0.52,1.55,7.24,2.07,33.08,2.07,0,35.66,13.95
10dpf,225.28,1.88,3.14,2.51,1.26,31.38,0,0,6.9,0.63
