stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,20.65,0
12hpf,1.93,0,0,0,0,0,0,0,15.42,0
14hpf,6.69,0,0,0,0,0,0,0,66.88,0
16hpf,8.2,0,0,0,20.51,0,0,0,213.29,2.05
19hpf,4.38,0,0,0,35.03,0,0,0,74.43,0
24hpf,7,0,4,1,17,4,0,2,821,7
2dpf,110.93,0.83,9.17,15.85,25.02,69.23,15.01,1.67,149.3,38.37
3dpf,11.49,0,0.57,1.15,0.57,8.62,0,0,24.71,1.15
5dpf,18.61,1.03,7.24,9.82,7.24,44.96,3.62,1.55,118.35,21.71
10dpf,9.41,4.39,0,1.26,3.77,3.14,0,0,44.55,0.63
