stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,20.65,0
12hpf,1.93,0,0,0,1.93,0,0,0,7.71,0
14hpf,0,0,0,0,3.34,0,0,0,16.72,6.69
16hpf,10.25,2.05,0,0,6.15,2.05,2.05,2.05,8.2,6.15
19hpf,28.46,0,0,0,2.19,0,2.19,0,2.19,4.38
24hpf,11,0,1,2,5,2,0,0,10,5
2dpf,427.88,10.84,27.52,74.23,161.81,339.47,51.71,10.01,128.45,156.81
3dpf,2030.22,14.37,39.08,51.14,71.83,944.72,40.23,0,63.79,161.48
5dpf,357.13,31.53,75.97,124.04,58.92,947.35,97.68,64.6,137.48,598.49
10dpf,1568.83,35.77,76.56,55.85,31.38,646.99,42.04,1.26,85.34,102.29
