stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,8.2,0,0,0,0
19hpf,0,0,6.57,2.19,0,0,0,0
24hpf,0,0,22,10,0,1,0,0
2dpf,3.34,0,50.04,30.86,0.83,0.83,4.17,1.67
3dpf,2.87,0,45.97,4.6,0.57,4.02,1.72,0.57
5dpf,0.52,0,139.03,7.24,0,5.69,1.03,7.24
10dpf,4.39,2.51,92.25,3.14,0,1.88,0.63,1.26
