stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,0,0,0,0.83,0,0,0,4.17
3dpf,0,0,0,0,1.15,4.02,0.57,2.87
5dpf,0.52,0.52,1.55,0.52,0,2.07,0,19.12
10dpf,0,0.63,0.63,0,0,0,0,6.28
