stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,2.05,2.05,0,0,0
19hpf,0,0,4.38,0,0,0,24.08
24hpf,0,0,10,0,0,0,19
2dpf,3.34,0,1.67,1.67,2.5,1.67,54.21
3dpf,1.72,0.57,2.3,0,4.6,0,7.47
5dpf,1.55,0,19.64,0,5.69,0.52,24.29
10dpf,0,0,27.61,0,1.26,0.63,4.39
