stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,1.72,3.45,0,0,0,1.15,0,1.15,1.15
5dpf,2.07,20.67,1.03,2.07,0,10.85,0.52,1.03,10.85
10dpf,2.51,35.77,0,0.63,1.88,1.88,0,1.88,3.77
