stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,2.5,0.83,17.52,0.83,0
3dpf,39.08,0,0.57,0.57,0,0.57,0,0
5dpf,4.65,0.52,0,3.1,3.62,8.27,1.03,0.52
10dpf,11.92,0,0.63,0.63,0,0.63,0,0
