stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,3.34,1.67,8.34,0.83,0,1.67,4.17
3dpf,17.81,0.57,0,1.15,8.62,0,0,0,1.15
5dpf,2.07,1.03,4.13,1.55,9.82,0.52,0.52,1.55,4.13
10dpf,6.9,0.63,2.51,3.14,7.53,0,0,0,1.26
