stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,10.84,0,0,0.83,0,0.83,0.83,0.83
3dpf,31.03,0,0.57,0,0.57,4.02,0,1.72
5dpf,3.1,1.03,7.24,0,1.03,2.07,0.52,2.07
10dpf,16.32,0,8.79,0,0,1.88,0,1.26
