stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,4.17,5.84,0.83,0.83
3dpf,6.32,0,0,1.15,0.57,0
5dpf,0,0.52,0,2.07,0,0.52
10dpf,1.26,0,0.63,1.26,0,0
