stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,3.34,0,0,0,0.83
3dpf,7.47,0.57,0.57,0,4.6,0,0,0,1.15
5dpf,1.03,2.07,1.55,0,4.65,0,0.52,1.03,2.07
10dpf,5.65,0,1.26,0.63,11.3,0.63,0,0.63,1.88
