stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,13.22,0,0.57,0,0.57,0,0,0
5dpf,2.58,0,0,0.52,3.1,0.52,1.03,1.55
10dpf,15.06,0.63,0,0.63,1.88,0,0,0
