stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0.83,2.5,5.84,5.84,0,4.17,4.17
3dpf,49.42,0,0.57,1.15,12.07,0.57,0,2.87
5dpf,6.72,1.03,3.1,0,8.27,1.55,0.52,6.72
10dpf,57.73,1.26,3.14,0,8.16,0,0.63,2.51
