stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,10.32,0,0,0,0,0,0,0
12hpf,0,1.93,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,6.67,0,0,1.67,1.67,1.67,0,0.83,0.83
3dpf,57.46,0,0,0.57,0,1.72,0,0,0
5dpf,3.1,0,4.65,2.58,1.03,4.13,0,2.07,1.03
10dpf,93.5,0,2.51,1.26,0,5.02,1.88,1.26,0
