stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34,0,0
16hpf,0,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,1,0,0
2dpf,18.35,1.67,0.83,5.84,11.68,0,2.5,5.84,0.83
3dpf,5.75,0,0.57,1.15,6.32,0,0,0,0.57
5dpf,4.65,2.07,0.52,0.52,12.4,0.52,0.52,1.03,1.03
10dpf,3.77,0,1.26,0.63,6.9,0,0,0.63,0
