stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,6.67,0,0.83,0,0.83,0,2.5
3dpf,17.81,0,0,0.57,0,0,0
5dpf,13.44,0.52,0.52,0.52,0,2.58,0.52
10dpf,27.61,0.63,0.63,0,0,0,0
