stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,0,0,0,0.83,0.83,151.8
3dpf,1.72,0.57,0,0,1.72,0,0,22.99
5dpf,4.13,0,1.03,1.03,1.55,0,1.55,193.81
10dpf,7.53,2.51,0,0,1.26,0,0,59.62
