stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0.83,0.83,0,0.83,3.34
3dpf,0,0,0,0,2.3,0,0,0,1.72
5dpf,1.03,0.52,0,0.52,3.1,0,0.52,0,3.1
10dpf,3.14,0.63,0.63,0,0.63,0,0,0,2.51
