stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
2dpf,24.19,0.83,0.83,6.67,6.67,0,0.83,2.5,2.5
3dpf,82.17,0,0,0,5.17,0,0,0.57,0
5dpf,5.69,0.52,0.52,0.52,6.72,0.52,1.03,1.55,1.55
10dpf,32.63,0.63,0.63,0,7.53,0,0,0,0
