stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,41.29
12hpf,50.12,21.21,0,15.42,50.12,34.7,0,9.64,34.7,314.22
14hpf,33.44,6.69,0,26.75,30.09,16.72,0,6.69,10.03,304.29
16hpf,94.34,8.2,4.1,49.22,225.59,41.02,0,2.05,30.76,330.18
19hpf,157.62,2.19,0,32.84,113.84,26.27,4.38,2.19,6.57,486
24hpf,140,6,12,72,294,109,12,4,79,278
2dpf,528.8,16.68,35.87,179.33,540.48,724.81,65.06,39.2,269.41,582.19
3dpf,2561.77,48.84,56.89,122.4,158.6,1799.21,59.19,1.15,135.62,317.78
5dpf,612.44,74.42,147.81,366.95,205.7,2334.52,128.17,198.98,358.68,1693.65
10dpf,1439.56,60.24,110.45,187.63,83.46,1337.27,50.2,2.51,151.24,291.8
